Commodity Name,City Name,Type,Package,Variety,Sub Variety,Grade,Date,Low Price,High Price,Mostly Low,Mostly High,Origin,Origin District,Item Size,Color,Environment,Unit of Sale,Quality,Condition,Appearance,Storage,Crop,Repack,Trans Mode
PUMPKINS,BOSTON,,1 1/9 bushel crates,PIE TYPE,,,2016-10-15,15,16,15,15,MASSACHUSETTS,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,1 1/9 bushel crates,PIE TYPE,,,2016-10-22,15,16,15,15,MASSACHUSETTS,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,1 1/9 bushel crates,PIE TYPE,,,2016-10-29,15,16,15,15,MASSACHUSETTS,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,1 1/9 bushel crates,PIE TYPE,,,2016-11-05,15,16,15,15,MASSACHUSETTS,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,1 1/9 bushel crates,PIE TYPE,,,2016-11-12,15,16,15,15,MASSACHUSETTS,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,1 1/9 bushel crates,PIE TYPE,,,2016-11-19,15,16,15,15,MASSACHUSETTS,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,1 1/9 bushel crates,PIE TYPE,,,2016-11-26,15,16,15,15,MASSACHUSETTS,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,1 1/9 bushel crates,PIE TYPE,,,2016-12-03,15,16,15,15,MASSACHUSETTS,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,1 1/9 bushel cartons,PIE TYPE,,,2016-09-24,15,16,15,15,MASSACHUSETTS,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,1 1/9 bushel cartons,PIE TYPE,,,2016-10-01,15,16,15,15,MASSACHUSETTS,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,1 1/9 bushel cartons,PIE TYPE,,,2016-10-08,15,16,15,15,MASSACHUSETTS,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,1 1/9 bushel cartons,PIE TYPE,,,2016-10-15,15,16,15,15,MASSACHUSETTS,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,1 1/9 bushel cartons,PIE TYPE,,,2016-10-22,15,16,15,15,MASSACHUSETTS,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,1 1/9 bushel cartons,PIE TYPE,,,2016-10-29,15,16,15,15,MASSACHUSETTS,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,1 1/9 bushel cartons,PIE TYPE,,,2016-11-05,15,16,15,15,MASSACHUSETTS,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,1 1/9 bushel cartons,PIE TYPE,,,2016-11-12,15,16,15,15,MASSACHUSETTS,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,1 1/9 bushel cartons,PIE TYPE,,,2016-11-19,15,16,15,15,MASSACHUSETTS,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,1 1/9 bushel cartons,PIE TYPE,,,2016-11-26,15,16,15,15,MASSACHUSETTS,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,1 1/9 bushel cartons,PIE TYPE,,,2016-12-03,15,16,15,15,MASSACHUSETTS,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,1 1/9 bushel cartons,PIE TYPE,,,2016-12-10,15,16,15,15,MASSACHUSETTS,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,24 inch bins,PIE TYPE,,,2016-09-24,175,180,175,175,CANADA,ONTARIO,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,24 inch bins,PIE TYPE,,,2016-09-24,170,180,175,175,PENNSYLVANIA,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,24 inch bins,PIE TYPE,,,2016-10-01,175,180,175,175,CANADA,ONTARIO,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,24 inch bins,PIE TYPE,,,2016-10-01,200,200,200,200,MICHIGAN,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,24 inch bins,PIE TYPE,,,2016-10-01,170,180,175,175,PENNSYLVANIA,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,24 inch bins,PIE TYPE,,,2016-10-08,175,180,175,175,CANADA,ONTARIO,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,24 inch bins,PIE TYPE,,,2016-10-08,200,200,200,200,MICHIGAN,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,24 inch bins,PIE TYPE,,,2016-10-08,170,180,175,175,PENNSYLVANIA,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,24 inch bins,PIE TYPE,,,2016-10-15,175,180,175,180,CANADA,ONTARIO,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,24 inch bins,PIE TYPE,,,2016-10-15,190,200,190,200,MICHIGAN,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,24 inch bins,PIE TYPE,,,2016-10-15,170,180,175,175,PENNSYLVANIA,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,24 inch bins,PIE TYPE,,,2016-10-15,175,175,175,175,VERMONT,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,24 inch bins,PIE TYPE,,,2016-10-22,170,180,175,175,CANADA,ONTARIO,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,24 inch bins,PIE TYPE,,,2016-10-22,150,175,150,160,MASSACHUSETTS,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,24 inch bins,PIE TYPE,,,2016-10-22,175,200,175,175,MICHIGAN,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,24 inch bins,PIE TYPE,,,2016-10-22,170,180,175,175,PENNSYLVANIA,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,24 inch bins,PIE TYPE,,,2016-10-22,175,175,175,175,VERMONT,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,24 inch bins,PIE TYPE,,,2016-10-29,170,180,175,175,CANADA,ONTARIO,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,24 inch bins,PIE TYPE,,,2016-10-29,150,175,150,160,MASSACHUSETTS,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,24 inch bins,PIE TYPE,,,2016-10-29,175,200,175,175,MICHIGAN,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,24 inch bins,PIE TYPE,,,2016-10-29,170,180,175,175,PENNSYLVANIA,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,24 inch bins,PIE TYPE,,,2016-10-29,175,175,175,175,VERMONT,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,24 inch bins,PIE TYPE,,,2016-11-12,135,150,150,150,PENNSYLVANIA,,med,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,24 inch bins,PIE TYPE,,,2016-11-19,135,150,150,150,PENNSYLVANIA,,med,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,24 inch bins,PIE TYPE,,,2016-11-26,135,150,150,150,PENNSYLVANIA,,med,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,PIE TYPE,,,2016-09-24,170,220,210,220,CANADA,QUEBEC,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,PIE TYPE,,,2016-09-24,250,300,275,275,MASSACHUSETTS,,med-lge,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,PIE TYPE,,,2016-09-24,200,220,220,220,MASSACHUSETTS,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,PIE TYPE,,,2016-09-24,260,280,270,270,MICHIGAN,,med-lge,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,PIE TYPE,,,2016-09-24,180,225,200,225,PENNSYLVANIA,,med-lge,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,PIE TYPE,,,2016-09-24,180,225,180,225,PENNSYLVANIA,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,PIE TYPE,,,2016-10-01,170,220,210,220,CANADA,QUEBEC,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,PIE TYPE,,,2016-10-01,250,300,275,275,MASSACHUSETTS,,med-lge,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,PIE TYPE,,,2016-10-01,200,220,220,220,MASSACHUSETTS,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,PIE TYPE,,,2016-10-01,250,280,250,260,MICHIGAN,,med-lge,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,PIE TYPE,,,2016-10-01,180,225,200,200,PENNSYLVANIA,,med-lge,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,PIE TYPE,,,2016-10-01,180,225,180,180,PENNSYLVANIA,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,PIE TYPE,,,2016-10-08,170,220,210,220,CANADA,QUEBEC,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,PIE TYPE,,,2016-10-08,250,300,275,275,MASSACHUSETTS,,med-lge,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,PIE TYPE,,,2016-10-08,200,220,220,220,MASSACHUSETTS,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,PIE TYPE,,,2016-10-08,250,280,250,260,MICHIGAN,,med-lge,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,PIE TYPE,,,2016-10-08,180,225,200,200,PENNSYLVANIA,,med-lge,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,PIE TYPE,,,2016-10-08,180,225,180,180,PENNSYLVANIA,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,PIE TYPE,,,2016-10-15,170,220,210,220,CANADA,QUEBEC,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,PIE TYPE,,,2016-10-15,250,300,275,275,MASSACHUSETTS,,med-lge,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,PIE TYPE,,,2016-10-15,200,220,220,220,MASSACHUSETTS,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,PIE TYPE,,,2016-10-15,250,280,250,260,MICHIGAN,,med-lge,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,PIE TYPE,,,2016-10-15,180,225,200,220,PENNSYLVANIA,,med-lge,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,PIE TYPE,,,2016-10-15,180,225,180,180,PENNSYLVANIA,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,PIE TYPE,,,2016-10-15,220,220,220,220,VERMONT,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,PIE TYPE,,,2016-10-22,170,220,200,200,CANADA,QUEBEC,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,PIE TYPE,,,2016-10-22,250,300,260,275,MASSACHUSETTS,,med-lge,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,PIE TYPE,,,2016-10-22,200,240,210,210,MASSACHUSETTS,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,PIE TYPE,,,2016-10-22,250,280,250,255,MICHIGAN,,med-lge,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,PIE TYPE,,,2016-10-22,180,225,200,210,PENNSYLVANIA,,med-lge,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,PIE TYPE,,,2016-10-22,175,225,175,180,PENNSYLVANIA,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,PIE TYPE,,,2016-10-22,200,220,200,210,VERMONT,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,PIE TYPE,,,2016-10-29,170,220,200,200,CANADA,QUEBEC,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,PIE TYPE,,,2016-10-29,250,300,260,275,MASSACHUSETTS,,med-lge,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,PIE TYPE,,,2016-10-29,200,240,210,210,MASSACHUSETTS,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,PIE TYPE,,,2016-10-29,250,280,250,255,MICHIGAN,,med-lge,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,PIE TYPE,,,2016-10-29,180,225,200,210,PENNSYLVANIA,,med-lge,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,PIE TYPE,,,2016-10-29,175,225,175,180,PENNSYLVANIA,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,PIE TYPE,,,2016-10-29,200,220,200,210,VERMONT,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,PIE TYPE,,,2016-11-05,240,300,260,275,MASSACHUSETTS,,med-lge,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,PIE TYPE,,,2016-11-05,190,240,210,210,MASSACHUSETTS,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,PIE TYPE,,,2016-11-05,240,240,240,240,NEW YORK,,med-lge,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,PIE TYPE,,,2016-11-05,190,190,190,190,PENNSYLVANIA,,med-lge,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,PIE TYPE,,,2016-11-12,200,240,200,220,MASSACHUSETTS,,med-lge,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,PIE TYPE,,,2016-11-12,200,240,200,220,NEW YORK,,med-lge,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,PIE TYPE,,,2016-11-12,200,240,200,220,PENNSYLVANIA,,med-lge,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,PIE TYPE,,,2016-11-19,200,220,200,200,MASSACHUSETTS,,med-lge,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,PIE TYPE,,,2016-11-19,200,220,200,200,NEW YORK,,med-lge,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,PIE TYPE,,,2016-11-19,200,220,200,200,PENNSYLVANIA,,med-lge,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,PIE TYPE,,,2016-11-26,200,220,200,200,MASSACHUSETTS,,med-lge,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,PIE TYPE,,,2016-11-26,200,220,200,200,NEW YORK,,med-lge,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,PIE TYPE,,,2016-11-26,200,220,200,200,PENNSYLVANIA,,med-lge,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,PIE TYPE,,,2017-09-02,300,300,300,300,MASSACHUSETTS,,,,,PER BIN,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,PIE TYPE,,,2017-09-09,300,300,300,300,MASSACHUSETTS,,,,,PER BIN,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,PIE TYPE,,,2017-09-09,200,200,200,200,PENNSYLVANIA,,,,,PER BIN,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,PIE TYPE,,,2017-09-16,270,300,280,300,MASSACHUSETTS,,med-lge,,,PER BIN,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,PIE TYPE,,,2017-09-16,270,300,280,300,PENNSYLVANIA,,xlge,,,PER BIN,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,PIE TYPE,,,2017-09-16,270,300,280,300,PENNSYLVANIA,,med-lge,,,PER BIN,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,PIE TYPE,,,2017-09-23,270,300,280,300,MASSACHUSETTS,,med-lge,,,PER BIN,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,PIE TYPE,,,2017-09-23,270,300,280,300,PENNSYLVANIA,,xlge,,,PER BIN,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,PIE TYPE,,,2017-09-23,270,300,280,300,PENNSYLVANIA,,med-lge,,,PER BIN,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,PIE TYPE,,,2017-09-30,270,300,280,300,MASSACHUSETTS,,med-lge,,,PER BIN,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,PIE TYPE,,,2017-09-30,270,300,280,300,PENNSYLVANIA,,xlge,,,PER BIN,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,PIE TYPE,,,2017-09-30,270,300,280,300,PENNSYLVANIA,,med-lge,,,PER BIN,,,,,,N,
PUMPKINS,BOSTON,,bushel cartons,PIE TYPE,,,2017-09-23,20,24,24,24,MASSACHUSETTS,,med-lge,,,,,,,,,N,
PUMPKINS,BOSTON,,bushel cartons,PIE TYPE,,,2017-09-30,20,24,24,24,MASSACHUSETTS,,med-lge,,,,,,,,,N,
PUMPKINS,BOSTON,,24 inch bins,BLUE TYPE,,,2016-09-24,260,285,285,285,MASSACHUSETTS,,xlge,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,24 inch bins,BLUE TYPE,,,2016-10-01,260,285,285,285,MASSACHUSETTS,,xlge,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,24 inch bins,BLUE TYPE,,,2016-10-08,260,285,285,285,MASSACHUSETTS,,xlge,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,24 inch bins,BLUE TYPE,,,2016-10-15,260,285,285,285,MASSACHUSETTS,,xlge,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,24 inch bins,BLUE TYPE,,,2016-10-22,260,285,285,285,MASSACHUSETTS,,xlge,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,24 inch bins,BLUE TYPE,,,2016-10-29,260,285,285,285,MASSACHUSETTS,,xlge,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,24 inch bins,BLUE TYPE,,,2016-11-05,260,285,285,285,MASSACHUSETTS,,xlge,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,24 inch bins,KNUCKLE HEAD,,,2016-09-24,260,285,285,285,MASSACHUSETTS,,xlge,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,24 inch bins,KNUCKLE HEAD,,,2016-10-01,260,285,285,285,MASSACHUSETTS,,xlge,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,24 inch bins,KNUCKLE HEAD,,,2016-10-08,260,285,285,285,MASSACHUSETTS,,xlge,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,24 inch bins,KNUCKLE HEAD,,,2016-10-15,260,285,285,285,MASSACHUSETTS,,xlge,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,24 inch bins,KNUCKLE HEAD,,,2016-10-22,260,285,285,285,MASSACHUSETTS,,xlge,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,24 inch bins,KNUCKLE HEAD,,,2016-10-29,260,285,285,285,MASSACHUSETTS,,xlge,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,24 inch bins,KNUCKLE HEAD,,,2016-11-05,260,285,285,285,MASSACHUSETTS,,xlge,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,24 inch bins,BIG MACK TYPE,,,2016-09-24,260,285,285,285,MASSACHUSETTS,,xlge,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,24 inch bins,BIG MACK TYPE,,,2016-10-01,260,285,285,285,MASSACHUSETTS,,xlge,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,24 inch bins,BIG MACK TYPE,,,2016-10-08,260,285,285,285,MASSACHUSETTS,,xlge,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,24 inch bins,BIG MACK TYPE,,,2016-10-15,260,285,285,285,MASSACHUSETTS,,xlge,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,24 inch bins,BIG MACK TYPE,,,2016-10-22,260,285,285,285,MASSACHUSETTS,,xlge,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,24 inch bins,BIG MACK TYPE,,,2016-10-29,260,285,285,285,MASSACHUSETTS,,xlge,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,24 inch bins,BIG MACK TYPE,,,2016-11-05,260,285,285,285,MASSACHUSETTS,,xlge,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,BIG MACK TYPE,,,2017-09-09,175,175,175,175,MASSACHUSETTS,,,,,PER BIN,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,BIG MACK TYPE,,,2017-09-16,200,225,225,225,MASSACHUSETTS,,jbo,,,PER BIN,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,BIG MACK TYPE,,,2017-09-16,175,200,200,200,MASSACHUSETTS,,xlge,,,PER BIN,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,BIG MACK TYPE,,,2017-09-16,175,200,200,200,MASSACHUSETTS,,lge,,,PER BIN,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,BIG MACK TYPE,,,2017-09-16,175,200,200,200,MASSACHUSETTS,,med,,,PER BIN,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,BIG MACK TYPE,,,2017-09-16,175,200,175,175,MASSACHUSETTS,,sml,,,PER BIN,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,BIG MACK TYPE,,,2017-09-16,200,225,225,225,PENNSYLVANIA,,jbo,,,PER BIN,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,BIG MACK TYPE,,,2017-09-16,175,200,200,200,PENNSYLVANIA,,xlge,,,PER BIN,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,BIG MACK TYPE,,,2017-09-23,200,225,210,225,MASSACHUSETTS,,jbo,,,PER BIN,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,BIG MACK TYPE,,,2017-09-23,175,200,185,200,MASSACHUSETTS,,xlge,,,PER BIN,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,BIG MACK TYPE,,,2017-09-23,175,200,175,200,MASSACHUSETTS,,lge,,,PER BIN,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,BIG MACK TYPE,,,2017-09-23,175,200,175,200,MASSACHUSETTS,,med,,,PER BIN,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,BIG MACK TYPE,,,2017-09-23,175,200,175,175,MASSACHUSETTS,,sml,,,PER BIN,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,BIG MACK TYPE,,,2017-09-23,200,225,225,225,PENNSYLVANIA,,jbo,,,PER BIN,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,BIG MACK TYPE,,,2017-09-23,175,200,185,200,PENNSYLVANIA,,xlge,,,PER BIN,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,BIG MACK TYPE,,,2017-09-30,200,225,210,225,MASSACHUSETTS,,jbo,,,PER BIN,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,BIG MACK TYPE,,,2017-09-30,175,200,185,200,MASSACHUSETTS,,xlge,,,PER BIN,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,BIG MACK TYPE,,,2017-09-30,175,200,175,190,MASSACHUSETTS,,lge,,,PER BIN,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,BIG MACK TYPE,,,2017-09-30,175,200,175,185,MASSACHUSETTS,,med,,,PER BIN,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,BIG MACK TYPE,,,2017-09-30,175,200,175,175,MASSACHUSETTS,,sml,,,PER BIN,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,BIG MACK TYPE,,,2017-09-30,200,225,225,225,PENNSYLVANIA,,jbo,,,PER BIN,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,BIG MACK TYPE,,,2017-09-30,175,200,185,200,PENNSYLVANIA,,xlge,,,PER BIN,,,,,,N,
PUMPKINS,BOSTON,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,2016-09-24,15,18,15,15,MASSACHUSETTS,,sml,WHITE,,,,,,,,N,
PUMPKINS,BOSTON,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,2016-09-24,15,18,15,15,MASSACHUSETTS,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,2016-10-01,15,18,15,15,MASSACHUSETTS,,sml,WHITE,,,,,,,,N,
PUMPKINS,BOSTON,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,2016-10-01,15,18,15,15,MASSACHUSETTS,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,2016-10-08,15,18,15,15,MASSACHUSETTS,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,2016-10-08,15,18,15,15,MASSACHUSETTS,,sml,WHITE,,,,,,,,N,
PUMPKINS,BOSTON,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,2016-10-15,15,18,15,15,MASSACHUSETTS,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,2016-10-15,15,18,15,15,MASSACHUSETTS,,sml,WHITE,,,,,,,,N,
PUMPKINS,BOSTON,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,2016-10-22,15,18,15,15,MASSACHUSETTS,,sml,WHITE,,,,,,,,N,
PUMPKINS,BOSTON,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,2016-10-22,15,18,15,15,MASSACHUSETTS,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,2016-10-29,15,18,15,15,MASSACHUSETTS,,sml,WHITE,,,,,,,,N,
PUMPKINS,BOSTON,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,2016-10-29,15,18,15,15,MASSACHUSETTS,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,2016-11-05,15,18,15,15,MASSACHUSETTS,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,2016-11-05,15,18,15,15,MASSACHUSETTS,,sml,WHITE,,,,,,,,N,
PUMPKINS,BOSTON,,1/2 bushel cartons,MINIATURE,ROUND TYPE,,2016-09-24,15,18,15,15,MASSACHUSETTS,,sml,WHITE,,,,,,,,N,
PUMPKINS,BOSTON,,1/2 bushel cartons,MINIATURE,ROUND TYPE,,2016-09-24,15,18,15,15,MASSACHUSETTS,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,1/2 bushel cartons,MINIATURE,ROUND TYPE,,2016-10-01,15,18,15,15,MASSACHUSETTS,,sml,WHITE,,,,,,,,N,
PUMPKINS,BOSTON,,1/2 bushel cartons,MINIATURE,ROUND TYPE,,2016-10-01,15,18,15,15,MASSACHUSETTS,,sml,ORANGE,,,,,,,,N,
